genre;tempo
pop;132.2601438
soul;104.3082133
k-pop;145.8078612
pop;115.9834576
electronic;120.1558822
pop;105.7716397
blues;124.6499878
drum-and-bass;172.8956816
k-pop;111.6271144
pop;115.4255893
jazz;144.268343
electronic;141.4740486
k-pop;122.8337065
classical;90.46477365
country;139.5699147
reggae;99.45140835
k-pop;100.9024938
soul;70.53872063
country;99.36638872
folk;131.2927574
ambient;84.02006747
jazz;113.7192724
r&b;105.3744667
reggae;76.50062056
indie;120.5015725
pop;117.8887656
pop;106.1136795
indie;121.4844403
country;114.4589582
pop;112.4982429
soul;65.84332075
punk;179.3248522
hip-hop;120.1891524
soul;122.9019184
r&b;122.4356764
rock;141.7261286
folk;117.1097938
pop;100.9508721
drum-and-bass;134.5387988
reggae;85.56117024
electronic;123.7985853
folk;107.3065719
pop;109.875055
jazz;131.0888009
folk;108.5720034
classical;84.96562361
jazz;138.469564
drum-and-bass;178.0001789
reggae;70.50101175
metal;159.6073081
metal;129.5247028
folk;106.1091647
rock;100.4940557
classical;107.0215822
hip-hop;78.90251606
folk;107.498037
hip-hop;119.2581886
metal;139.8045458
jazz;148.1283808
soul;111.1980822
rock;137.5224387
metal;95.85588612
folk;84.56100264
blues;84.84317408
rock;166.9073209
pop;122.0607878
folk;130.8462821
classical;99.60161015
r&b;109.2543293
pop;119.9965711
electronic;111.0069647
hip-hop;95.45777095
pop;105.1855847
rock;137.9371853
reggae;80.44463951
hip-hop;75.89581956
pop;137.7161619
jazz;141.7699183
rock;126.273639
pop;117.6936028
k-pop;135.8145148
k-pop;119.9331785
metal;110.810823
blues;104.2580543
jazz;123.7408839
indie;100.4431119
jazz;143.3555945
r&b;87.99141786
latin;103.0155425
pop;135.701888
rock;89.43731863
pop;120.6799128
country;121.862559
jazz;94.44658893
folk;110.2298405
gospel;108.2909318
latin;114.5288807
pop;102.0430894
pop;113.9847459
pop;114.3349463
hip-hop;102.8150821
latin;118.4833569
pop;124.5834625
country;110.1247913
electronic;113.3227554
classical;102.447173
pop;102.0137382
classical;106.9187898
pop;121.8325969
pop;105.8699841
metal;160.890341
folk;112.5713704
country;97.3989322
electronic;164.1821215
jazz;132.6783525
electronic;140.7455963
blues;72.80134937
rock;137.0440268
hip-hop;99.91288906
hip-hop;117.1168404
pop;127.0555623
hip-hop;105.0594723
r&b;96.82215948
hip-hop;89.7127693
indie;130.0444374
folk;107.5696746
hip-hop;132.5308025
indie;121.5572434
pop;106.0838675
latin;97.47464074
hip-hop;75.75927207
pop;104.2333592
hip-hop;81.95046663
soul;105.36752
folk;112.1625334
k-pop;129.2753128
indie;126.6556452
hip-hop;75.83728615
classical;78.42701684
pop;114.5590236
jazz;132.5665777
country;130.5608368
pop;134.7974164
r&b;118.0539443
ambient;91.84745572
pop;121.7101854
hip-hop;106.3593528
pop;127.338731
pop;132.0963319
pop;114.6517076
r&b;78.20794091
folk;112.4907376
rock;116.7146607
electronic;104.3419761
hip-hop;93.77137992
r&b;107.2160058
k-pop;147.1603169
electronic;127.8056399
pop;132.461667
pop;113.304313
electronic;129.2886127
country;135.2179767
country;138.9969134
r&b;91.72632365
metal;148.5060508
hip-hop;124.9881405
rock;125.2349588
hip-hop;108.8973046
pop;114.0120611
hip-hop;112.8129524
folk;90.08350277
soul;96.25418046
pop;110.2878352
r&b;71.86824973
classical;123.6638565
r&b;111.9583456
pop;137.5147021
metal;132.15784
pop;120.14605
country;101.4405356
k-pop;132.845901
drum-and-bass;203.4177989
hip-hop;80.15825032
rock;105.8595681
electronic;131.1536921
folk;89.77233615
latin;110.483978
classical;120.4428124
electronic;116.8675573
folk;143.4092222
metal;135.1587269
reggae;80.30397995
folk;102.3970918
k-pop;110.9236235
metal;150.4977807
reggae;60.57637344
r&b;96.80646432
hip-hop;95.12715679
r&b;116.3392977
indie;132.031787
hip-hop;105.2405847
blues;99.73582498
rock;124.8929788
folk;120.9201889
electronic;129.9383574
folk;126.2107523
electronic;116.4659372
rock;151.1196738
pop;133.0924285
hip-hop;92.86879651
country;107.2923319
gospel;129.6361386
rock;120.2903041
electronic;131.3017522
folk;93.79869756
classical;92.84109685
classical;122.5003962
rock;148.915897
classical;117.9829715
latin;78.94578973
punk;177.9723623
rock;143.5501639
pop;114.4553113
country;122.1279796
latin;126.2291139
electronic;88.48771955
rock;175.1380986
rock;138.4057879
hip-hop;83.83886423
pop;126.6368195
pop;111.2988137
metal;144.2679136
country;125.9794418
electronic;141.4435465
metal;143.9388002
rock;125.7879899
r&b;95.72530374
hip-hop;84.42505816
soul;113.1082307
indie;118.9735981
rock;112.8939719
r&b;83.5723158
jazz;137.1424551
electronic;125.6126972
jazz;132.6915702
reggae;74.34593431
r&b;119.4330709
rock;123.7488138
electronic;138.5518182
soul;88.84477274
latin;98.85896377
country;109.0776903
jazz;137.2529697
hip-hop;105.3591986
pop;127.8592581
punk;156.733187
rock;128.0416968
rock;110.5907634
latin;114.3504052
latin;118.0043076
rock;100.0359376
metal;129.3604552
pop;120.6288158
r&b;83.42382686
hip-hop;116.1153254
rock;131.3109898
hip-hop;79.46110846
country;122.9917851
blues;110.1449606
rock;123.0876107
rock;120.613957
rock;129.7830093
rock;126.8814196
jazz;96.97185486
folk;117.3074913
soul;110.5375656
drum-and-bass;193.8313739
r&b;90.54269259
r&b;82.65871087
k-pop;120.4334639
classical;91.27102344
electronic;147.0700016
hip-hop;103.6656647
rock;116.5074628
rock;150.9827829
electronic;114.4660198
hip-hop;93.0573141
rock;134.5043298
country;140.3297673
hip-hop;75.77655207
classical;130.2472514
hip-hop;92.48424661
r&b;99.66897577
pop;102.7931311
blues;93.54066796
rock;135.7621965
ambient;97.27149582
drum-and-bass;190.7334313
rock;124.7566102
rock;110.0362633
electronic;134.6742014
country;131.8642132
r&b;89.92058225
electronic;137.7633094
electronic;121.6767719
metal;172.3709744
pop;119.3028966
classical;118.5154614
soul;104.1236699
k-pop;89.59347081
ambient;85.14166593
pop;83.06550674
hip-hop;94.04633385
metal;187.3134044
country;130.9339817
rock;154.8994092
pop;132.3895413
r&b;85.10675299
country;105.301975
classical;117.6397491
folk;76.71010122
hip-hop;104.9998544
soul;82.32707204
latin;108.9512217
country;88.99914782
pop;110.9605485
folk;121.5510253
hip-hop;92.40494181
hip-hop;83.29393091
electronic;125.9380435
indie;123.0491848
pop;126.900824
electronic;112.1606343
reggae;90.16509729
hip-hop;92.84455992
blues;109.5321063
soul;92.65841111
pop;113.4390601
jazz;108.0115381
country;130.7237457
gospel;105.9786356
k-pop;121.0385653
r&b;79.2071938
blues;145.5409546
electronic;145.337221
k-pop;125.7086824
pop;124.3117835
pop;138.6008195
indie;124.5767559
ambient;63.34252713
rock;148.316957
jazz;106.796233
ambient;83.05931871
hip-hop;59.31517626
drum-and-bass;162.9744373
soul;97.57172023
soul;101.48588
r&b;115.7750194
hip-hop;98.26458596
pop;118.4868349
electronic;154.2737798
pop;115.988369
classical;101.1357446
k-pop;129.2053417
hip-hop;91.98179492
jazz;127.1713021
metal;161.9558449
jazz;113.4485235
country;99.03786266
blues;108.7276075
jazz;94.67948863
rock;136.0303871
metal;152.1188208
gospel;118.4987214
pop;129.6202738
hip-hop;113.1297639
r&b;94.10716481
indie;141.4114305
hip-hop;107.7034958
r&b;103.8559362
classical;104.5219512
soul;86.44852892
rock;115.0154319
classical;104.3709373
r&b;102.034631
rock;135.4368343
ambient;91.70251231
pop;103.0240442
k-pop;126.230564
electronic;149.2366086
pop;137.2595839
pop;143.6592167
rock;141.1179545
metal;146.0671669
r&b;77.10907116
rock;153.5656288
hip-hop;102.1441687
reggae;76.36118484
country;120.584411
folk;101.1304841
pop;125.3882864
electronic;103.7590085
soul;104.2393431
r&b;102.9085711
k-pop;112.272792
rock;144.3755253
country;117.9277265
classical;99.13812656
pop;135.4933754
rock;122.1427215
ambient;79.30394318
soul;92.94638171
soul;123.7706066
electronic;115.1263417
rock;127.9030162
pop;142.1381307
metal;142.4911688
r&b;86.77090848
k-pop;84.98452491
rock;168.6372319
rock;98.36926644
country;115.4774057
rock;108.1212145
pop;131.5581423
pop;132.2329356
rock;146.8374514
soul;117.5195888
rock;143.0950635
metal;169.6790709
r&b;101.2766891
latin;111.6394848
k-pop;134.3951314
electronic;124.5271092
blues;90.82220532
ambient;102.2865113
metal;142.5815471
latin;110.0588375
pop;117.9935822
pop;119.8753965
k-pop;104.6236674
metal;147.0114708
metal;136.6024909
metal;131.0403832
classical;151.0072392
soul;85.08552956
electronic;111.8370469
pop;105.8833882
jazz;116.4853089
electronic;130.8168562
electronic;109.9951932
k-pop;129.9847451
country;131.4508426
classical;106.8184485
r&b;92.68836888
r&b;85.30516296
electronic;122.3281844
country;116.2526832
metal;140.8034783
classical;130.6345584
latin;91.93300181
jazz;128.7006866
hip-hop;70.24456741
folk;111.6581001
r&b;98.52659153
hip-hop;98.23254547
electronic;115.6598107
reggae;88.3299261
electronic;128.693748
blues;91.9384209
metal;135.7409415
k-pop;116.7557223
rock;150.8068717
soul;113.9904837
folk;90.0903595
electronic;113.8278805
rock;131.9771739
electronic;94.76439217
pop;122.7501427
rock;98.3794277
jazz;128.5218577
ambient;91.39691962
electronic;120.4558964
classical;127.4279064
metal;132.5635095
electronic;123.015583
pop;141.6135835
rock;136.7695686
country;127.5540941
rock;121.2240557
ambient;75.2115944
rock;122.0710467
r&b;98.81492424
gospel;87.87007356
r&b;99.54291238
rock;124.9094754
pop;89.15041178
rock;124.3988125
r&b;137.9702295
k-pop;142.732156
pop;114.0493935
ambient;91.98259223
rock;128.39627
pop;114.3548123
latin;128.4370533
electronic;152.4353273
metal;129.8942156
country;118.2929089
hip-hop;96.02483195
rock;131.3774614
hip-hop;82.37479916
pop;137.1059142
classical;77.25277676
ambient;100.263914
pop;141.6958792
blues;87.10319022
pop;123.1279089
jazz;115.4077082
ambient;81.8547141
jazz;119.7754233
folk;115.4152239
k-pop;128.0025304
rock;106.9549466
r&b;103.2396405
pop;151.0386681
pop;119.3268454
metal;160.3330666
hip-hop;91.3196221
drum-and-bass;174.5864749
pop;130.376745
country;117.954733
rock;122.6946176
metal;152.5423907
classical;112.4935103
country;120.3608324
rock;141.0330864
jazz;117.3043495
rock;149.1024902
pop;115.4083013
country;107.5154373
electronic;129.3941102
hip-hop;102.935648
electronic;109.0182975
blues;92.65705155
soul;90.79167622
gospel;113.9563177
hip-hop;91.59589216
pop;129.7679147
classical;114.8457979
rock;111.6585151
hip-hop;92.22627327
folk;77.80688117
hip-hop;94.38376641
pop;112.0118511
r&b;83.5233072
hip-hop;120.3601402
latin;109.1652776
hip-hop;73.11504637
r&b;134.3959169
gospel;101.8222891
pop;104.6311035
latin;97.13986885
rock;124.4705479
k-pop;102.0757971
hip-hop;120.0304343
r&b;99.93498422
punk;191.4218936
gospel;128.5715725
rock;142.0814436
blues;108.8162945
rock;129.8244827
k-pop;110.3121505
reggae;108.2885657
indie;130.6956102
country;146.8557917
folk;112.2428354
indie;132.8765401
hip-hop;97.09490414
latin;131.1079665
latin;108.2280134
indie;129.2719035
country;127.8098376
punk;152.6396633
punk;163.319851
latin;123.922836
jazz;108.7055996
hip-hop;118.760545
jazz;117.6324073
electronic;120.7173222
latin;85.84755179
hip-hop;97.66403285
hip-hop;83.06170812
indie;147.4798508
k-pop;125.3075282
jazz;138.252944
latin;109.6496186
pop;105.1110184
indie;141.9051998
reggae;88.45799673
pop;126.5417597
pop;137.6861166
classical;116.4182608
jazz;123.172032
electronic;109.8543008
drum-and-bass;168.7475621
pop;94.71420837
gospel;100.514308
jazz;91.28080086
electronic;120.219448
electronic;145.3051956
jazz;105.911113
hip-hop;84.34773016
r&b;91.7732571
country;121.3983479
k-pop;129.5804536
hip-hop;101.0072208
ambient;70.59001687
hip-hop;113.2369458
rock;136.0568847
country;121.8768862
metal;150.6564491
electronic;109.1720333
indie;116.4073828
rock;142.4450034
blues;102.0552535
pop;114.472255
hip-hop;119.165677
r&b;86.7691763
pop;126.4907598
hip-hop;80.1380901
pop;122.9024359
r&b;103.8678239
rock;125.6078598
rock;128.9381965
latin;124.3563564
latin;97.93297484
country;122.5318094
rock;147.7199319
pop;122.236307
drum-and-bass;195.956083
pop;132.609336
soul;104.7570595
pop;117.0225915
electronic;144.9102996
classical;107.5281087
pop;139.2911392
gospel;85.42132765
classical;76.68817136
hip-hop;102.602433
electronic;129.419616
gospel;85.12341538
jazz;105.400743
blues;118.5800481
electronic;128.4900531
rock;130.812115
ambient;54.07048471
pop;125.5536714
pop;136.1350653
country;95.76990052
classical;104.5194306
jazz;105.6508636
country;114.6182474
jazz;135.3904685
pop;113.6014692
punk;163.0546386
r&b;88.08446165
metal;123.3980931
classical;96.19186782
electronic;162.5641149
jazz;113.5239569
latin;93.04171543
rock;127.3281648
jazz;121.6866249
metal;141.6151145
metal;146.3101662
hip-hop;123.950727
blues;85.98960862
r&b;93.66402236
soul;91.42401485
k-pop;114.8527066
rock;122.292886
electronic;110.4534784
electronic;111.6433374
reggae;75.59478714
punk;159.6796599
ambient;86.78063893
pop;117.5104168
rock;102.0745171
r&b;100.5398302
gospel;129.5943127
soul;106.6913761
ambient;90.04876301
hip-hop;91.18897435
pop;110.1502485
classical;122.6005624
electronic;115.7627232
punk;188.5537127
jazz;114.3543748
electronic;104.4763219
rock;139.0443626
ambient;74.89640076
indie;121.7254565
r&b;69.00652208
latin;99.61509839
hip-hop;92.52000239
gospel;93.09615727
hip-hop;84.52503108
r&b;89.60606476
metal;125.9764468
pop;97.29946966
classical;113.3128973
reggae;127.2797089
reggae;78.62433171
indie;136.8566855
country;94.29360867
pop;122.3992345
hip-hop;101.198076
latin;100.0905768
indie;134.315534
hip-hop;101.9084062
r&b;108.3336093
rock;117.2922125
jazz;121.2980766
reggae;78.59550331
rock;145.5751797
electronic;120.9132941
classical;108.516543
ambient;81.77599058
indie;117.2273282
jazz;117.4961649
latin;126.1277301
electronic;162.0212893
jazz;108.4854118
hip-hop;103.3538866
rock;129.9027405
rock;123.2065159
electronic;127.1924327
rock;129.9467053
classical;111.7503967
metal;175.5442776
r&b;95.25870371
r&b;111.8021779
r&b;96.03852252
ambient;52.99166187
k-pop;134.2641693
pop;144.4627849
reggae;109.8025882
rock;130.9508111
electronic;89.60658862
electronic;124.6902167
pop;118.9847546
country;116.537039
jazz;107.2310386
r&b;66.07994911
rock;99.66608186
electronic;139.4304658
hip-hop;86.02660488
jazz;122.0600108
indie;95.75737939
electronic;152.0828936
ambient;68.99499769
soul;91.7357731
r&b;89.17646376
rock;125.1269762
blues;107.59969
electronic;136.3515566
pop;89.77524515
pop;107.6179383
pop;127.2652229
electronic;119.5437984
electronic;118.0137144
pop;139.4854104
indie;139.5829232
electronic;139.5113386
indie;135.0766925
r&b;119.3510201
r&b;110.7513221
soul;88.45688187
electronic;124.2720244
country;115.5313128
drum-and-bass;163.8438102
electronic;134.4774427
ambient;54.09440338
jazz;99.01249317
pop;111.327207
jazz;106.6786837
hip-hop;99.83169164
blues;110.0289127
rock;127.0801351
k-pop;129.3952254
electronic;128.8915302
indie;131.2540955
drum-and-bass;189.0556678
folk;106.3938533
r&b;90.10669655
ambient;85.36327935
r&b;106.1167846
pop;100.0221644
pop;107.9203295
metal;141.5313703
hip-hop;107.5746394
hip-hop;114.4473453
r&b;110.5654631
hip-hop;68.02903634
metal;152.1989168
folk;142.1197044
hip-hop;106.9020924
r&b;71.50200024
pop;141.5375553
rock;133.6385022
soul;83.98698324
indie;124.4288129
pop;107.9771968
folk;74.88605012
folk;89.13252111
country;153.2135911
rock;146.287055
country;119.7047984
hip-hop;108.4281611
hip-hop;113.1964655
metal;148.9351845
r&b;122.6524986
rock;139.9550814
rock;146.2891199
pop;113.1552436
reggae;83.14463533
k-pop;135.4319727
r&b;116.9344783
punk;172.4641233
jazz;123.0624663
pop;140.6958751
rock;135.3696985
k-pop;102.1452622
r&b;131.5097718
metal;141.844522
pop;144.4200301
indie;128.4142203
rock;150.0162535
drum-and-bass;160.1738619
hip-hop;109.9926175
k-pop;127.3528384
indie;115.0045454
soul;92.15948747
ambient;57.63321369
rock;134.1645492
country;97.3758938
electronic;143.0442538
electronic;142.0993542
jazz;141.7195667
rock;139.6720075
jazz;116.9001211
pop;111.0953711
hip-hop;67.31572809
pop;159.6448181
rock;134.8515257
rock;118.5174211
hip-hop;86.15464434
hip-hop;110.7666844
pop;112.6643911
blues;97.7836894
hip-hop;83.22442032
jazz;123.7889986
pop;124.5059859
hip-hop;90.83803884
electronic;111.2410831
rock;142.3783799
hip-hop;103.3646356
country;107.9824493
reggae;77.214994
metal;162.9546824
electronic;99.69451854
k-pop;121.5343995
rock;116.0535902
